battery_id,cycle,voltage_measured,current_measured,temperature_measured,voltage_charge,current_charge,capacity,internal_resistance,ambient_temperature,soh,rul
B0007,371,3.5678,-2.0485,21.3,4.1568,1.4989,1.3422,0.04001,23.9,71.01,10
B0007,372,3.5975,-2.1636,21.68,4.1647,1.5841,1.3427,0.0411,25.02,71.04,9
B0007,373,3.5879,-1.8505,24.11,4.1574,1.6074,1.3468,0.04057,24.66,71.26,8
B0007,374,3.5966,-2.1359,25.71,4.1631,1.4707,1.3444,0.04201,25.89,71.13,7
B0007,375,3.621,-2.0588,23.77,4.1522,1.4,1.3372,0.04278,23.94,70.75,6
B0007,376,3.6017,-1.9092,24.08,4.179,1.3951,1.3304,0.0403,25.39,70.39,5
B0007,377,3.6121,-1.9354,25.58,4.1836,1.5661,1.3561,0.04329,24.16,71.75,4
B0007,378,3.5885,-2.1108,21.54,4.1602,1.4976,1.3352,0.04151,24.48,70.65,3
B0007,379,3.5702,-1.9318,24.69,4.1413,1.5092,1.3327,0.04071,21.36,70.51,2
B0007,380,3.5848,-1.971,23.95,4.1541,1.4105,1.3337,0.0425,27.08,70.57,1
B0007,381,3.5696,-1.7667,24.87,4.1591,1.4623,1.3302,0.04135,25.53,70.38,0
B0007,382,3.6166,-1.9596,23.35,4.1694,1.4852,1.3308,0.04176,24.21,70.41,0
B0007,383,3.6009,-2.0141,22.9,4.1466,1.5104,1.3359,0.0415,23.85,70.68,0
B0007,384,3.5952,-2.0857,24.4,4.1501,1.4801,1.3264,0.04114,24.47,70.18,0
B0007,385,3.6092,-2.0744,26.72,4.1692,1.4481,1.3191,0.04273,25.67,69.79,0
B0007,386,3.5438,-2.0826,25.6,4.1755,1.4608,1.3233,0.04177,23.06,70.01,0
B0007,387,3.5957,-1.8629,23.61,4.152,1.5604,1.3201,0.04067,24.8,69.85,0
B0007,388,3.5574,-1.9982,22.42,4.1412,1.5122,1.3293,0.04272,26.7,70.33,0
B0007,389,3.5832,-1.9435,21.97,4.2104,1.5306,1.3264,0.04101,23.78,70.18,0
B0007,390,3.5768,-1.8486,26.53,4.1727,1.4551,1.3189,0.04112,24.98,69.78,0
B0007,391,3.5959,-2.2358,23.18,4.1569,1.3523,1.3095,0.04352,27.09,69.29,0
B0007,392,3.587,-1.8721,24.19,4.1738,1.4738,1.3084,0.04118,25.51,69.23,0
B0007,393,3.609,-1.9945,26.72,4.1588,1.4567,1.3139,0.04011,24.99,69.52,0
B0007,394,3.5698,-1.9565,22.39,4.1736,1.5175,1.3143,0.0431,25.35,69.54,0
B0007,395,3.5957,-2.0828,27.11,4.1629,1.6643,1.3088,0.04223,24.43,69.25,0
B0007,396,3.5844,-2.0755,24.56,4.1618,1.5348,1.3067,0.04237,26.11,69.14,0
B0007,397,3.5482,-1.9511,23.28,4.1586,1.6368,1.3046,0.04233,24.39,69.02,0
B0007,398,3.5622,-1.7615,24.7,4.1385,1.5284,1.3063,0.04293,22.81,69.12,0
B0007,399,3.5773,-1.8997,24.05,4.1892,1.4685,1.2915,0.04199,24.36,68.33,0
B0007,400,3.6022,-1.8734,25.86,4.1459,1.5174,1.2972,0.04428,23.77,68.64,0
B0007,401,3.589,-2.0192,24.29,4.1395,1.589,1.2984,0.04138,24.43,68.7,0
B0007,402,3.556,-2.06,22.46,4.1566,1.5915,1.3074,0.04335,24.43,69.17,0
B0007,403,3.5763,-2.0781,25.07,4.1453,1.4712,1.2944,0.0436,25.86,68.49,0
B0007,404,3.6192,-2.0488,23.43,4.1588,1.5127,1.2986,0.04225,25.34,68.71,0
B0007,405,3.5807,-2.2053,25.83,4.1698,1.4285,1.2974,0.04204,24.88,68.64,0
B0007,406,3.5717,-2.0725,23.81,4.1743,1.5412,1.302,0.04414,24.59,68.89,0
B0007,407,3.5877,-2.056,24.93,4.1715,1.5777,1.3003,0.04218,23.51,68.8,0
B0007,408,3.5929,-2.0175,26.0,4.1546,1.502,1.2913,0.04262,22.36,68.32,0
B0007,409,3.5682,-1.9868,25.47,4.1598,1.4666,1.2875,0.04416,24.63,68.12,0
B0007,410,3.5871,-1.9638,26.22,4.1651,1.518,1.2849,0.04336,25.28,67.99,0
B0007,411,3.5701,-2.0015,26.93,4.1325,1.5209,1.2858,0.04159,24.35,68.03,0
B0007,412,3.5908,-2.0581,24.24,4.1674,1.5041,1.2833,0.04518,23.89,67.9,0
B0007,413,3.5795,-2.1963,25.94,4.1368,1.5089,1.2874,0.04296,24.86,68.12,0
B0007,414,3.5854,-2.0575,21.1,4.1892,1.4913,1.2852,0.04314,24.29,68.0,0
B0007,415,3.5603,-2.0972,26.52,4.1524,1.5498,1.2846,0.04385,26.02,67.97,0
B0007,416,3.5588,-1.9534,25.76,4.1556,1.5368,1.2869,0.04427,25.54,68.09,0
B0007,417,3.5938,-1.9091,24.79,4.1468,1.4508,1.2889,0.04566,25.23,68.2,0
B0007,418,3.573,-1.9061,26.8,4.1488,1.4495,1.2776,0.04209,25.0,67.6,0
B0007,419,3.58,-1.9243,28.14,4.1922,1.4873,1.2816,0.04463,22.92,67.81,0
B0007,420,3.5679,-2.0134,25.72,4.1721,1.5368,1.2719,0.0446,24.84,67.3,0
B0007,421,3.5917,-2.0522,25.07,4.1347,1.5074,1.2791,0.04378,24.52,67.68,0
B0007,422,3.5612,-2.0747,26.79,4.1804,1.4678,1.2769,0.04475,24.71,67.56,0
B0007,423,3.5704,-2.1507,24.59,4.1756,1.5131,1.2752,0.04495,24.56,67.47,0
B0007,424,3.5885,-1.9008,25.65,4.1534,1.4835,1.2685,0.04269,24.49,67.12,0
B0007,425,3.596,-2.0175,28.52,4.1621,1.544,1.2627,0.04588,26.7,66.81,0
B0007,426,3.5617,-2.1246,26.83,4.1572,1.5167,1.2571,0.04262,23.89,66.51,0
B0007,427,3.6111,-2.0826,23.96,4.1869,1.4842,1.2633,0.0431,24.86,66.84,0
B0007,428,3.5779,-2.0867,24.13,4.1453,1.5116,1.2707,0.04402,23.42,67.23,0
B0007,429,3.5504,-1.9957,27.11,4.1593,1.5658,1.2588,0.04626,24.64,66.6,0
B0007,430,3.5784,-1.8933,28.2,4.1506,1.4715,1.2635,0.04408,24.75,66.85,0
B0007,431,3.563,-2.0348,24.52,4.1354,1.5201,1.2624,0.04441,24.14,66.79,0
B0007,432,3.5791,-2.2253,27.66,4.1897,1.4965,1.2545,0.04593,25.41,66.38,0
B0007,433,3.5692,-2.0189,29.02,4.139,1.5213,1.2621,0.04425,22.81,66.78,0
B0007,434,3.5713,-2.0156,29.89,4.1599,1.4673,1.2367,0.04343,23.17,65.43,0
B0007,435,3.5513,-2.0225,27.58,4.1304,1.5055,1.2447,0.04424,23.83,65.86,0
B0007,436,3.589,-2.0627,27.88,4.1504,1.5554,1.245,0.04608,24.46,65.87,0
B0007,437,3.5458,-1.9783,23.95,4.1626,1.4531,1.2441,0.04483,23.72,65.82,0
B0007,438,3.5464,-1.9934,30.32,4.1438,1.4335,1.2491,0.04675,24.78,66.09,0
B0007,439,3.5756,-2.0025,26.34,4.1649,1.4354,1.2474,0.04561,22.8,66.0,0
B0007,440,3.6001,-1.9587,25.82,4.152,1.4415,1.2465,0.04428,22.28,65.95,0
B0007,441,3.5606,-2.043,26.86,4.1733,1.5298,1.2462,0.04503,23.68,65.93,0
B0007,442,3.5814,-2.0487,29.53,4.1762,1.4297,1.2359,0.04418,23.26,65.39,0
B0007,443,3.5886,-1.862,30.59,4.1469,1.4851,1.2329,0.04441,23.84,65.23,0
B0007,444,3.5831,-1.9441,27.48,4.1568,1.5309,1.2406,0.04961,23.22,65.64,0
B0007,445,3.5603,-1.9173,28.81,4.1583,1.5208,1.2333,0.04621,22.87,65.25,0
B0007,446,3.5444,-1.8774,27.39,4.1647,1.4807,1.2265,0.0461,23.09,64.89,0
B0007,447,3.5217,-1.9474,25.78,4.1555,1.5095,1.2394,0.04467,23.15,65.58,0
B0007,448,3.5603,-1.9072,29.56,4.1581,1.5054,1.2403,0.04692,22.78,65.63,0
B0007,449,3.5889,-2.1579,26.41,4.1514,1.4888,1.2398,0.0465,22.84,65.6,0
B0007,450,3.5425,-1.9796,29.65,4.1567,1.4895,1.2305,0.04734,22.6,65.11,0
B0007,451,3.5787,-2.0183,29.3,4.1744,1.6118,1.2295,0.04754,23.81,65.05,0
B0007,452,3.5454,-1.8322,28.27,4.1645,1.5405,1.2301,0.04448,23.11,65.08,0
B0007,453,3.5662,-1.9072,30.09,4.1652,1.624,1.2151,0.04511,25.13,64.29,0
B0007,454,3.578,-2.063,30.69,4.1654,1.4752,1.2214,0.04547,22.99,64.62,0
B0007,455,3.5503,-1.9627,27.08,4.1522,1.4958,1.213,0.04578,22.24,64.18,0
B0007,456,3.5666,-1.9832,26.12,4.1592,1.4334,1.2129,0.0473,25.42,64.17,0
B0007,457,3.5546,-1.9546,24.53,4.138,1.4595,1.2051,0.04667,23.12,63.76,0
B0007,458,3.5767,-2.1019,30.68,4.1732,1.5951,1.2077,0.04956,23.66,63.9,0
B0007,459,3.567,-1.964,26.64,4.1124,1.4739,1.1979,0.04965,23.22,63.38,0
B0007,460,3.5631,-2.0228,28.98,4.1527,1.596,1.1845,0.04799,23.21,62.67,0
B0007,461,3.5929,-1.9718,26.15,4.171,1.4378,1.1974,0.05021,23.08,63.35,0
B0007,462,3.5746,-2.0724,29.55,4.1333,1.4473,1.18,0.04999,21.4,62.43,0
B0007,463,3.5473,-2.0585,26.17,4.1597,1.4829,1.1887,0.04831,22.83,62.9,0
B0007,464,3.5591,-1.8826,25.41,4.1434,1.4968,1.1773,0.04701,21.1,62.29,0
B0007,465,3.559,-2.1052,26.86,4.148,1.5462,1.1807,0.04905,22.21,62.47,0
B0007,466,3.5618,-2.0978,26.35,4.1676,1.5225,1.1767,0.04888,21.62,62.26,0
B0007,467,3.6104,-2.0052,28.02,4.1563,1.4792,1.1689,0.04999,22.66,61.85,0
B0007,468,3.567,-2.0772,27.02,4.1227,1.4933,1.1655,0.05012,22.6,61.67,0
B0007,469,3.5186,-2.0885,28.0,4.1385,1.484,1.1612,0.05035,22.71,61.44,0
B0007,470,3.5481,-1.9895,26.59,4.1676,1.4543,1.1436,0.05107,22.47,60.51,0
B0007,471,3.5201,-2.1505,26.0,4.1596,1.4556,1.1518,0.04959,21.54,60.94,0
B0007,472,3.5518,-2.1008,26.08,4.179,1.5514,1.141,0.05146,21.85,60.37,0
B0007,473,3.5184,-1.7946,29.99,4.1779,1.4086,1.1444,0.05087,22.99,60.55,0
B0007,474,3.5404,-1.9541,27.22,4.1475,1.5809,1.1331,0.05176,23.1,59.95,0
B0007,475,3.5271,-2.0747,23.86,4.19,1.4829,1.129,0.05278,20.85,59.73,0
B0007,476,3.5649,-1.9582,26.02,4.1528,1.4614,1.1409,0.05085,20.43,60.37,0
B0007,477,3.5569,-1.9433,26.9,4.1379,1.537,1.134,0.05205,21.2,60.0,0
B0007,478,3.5627,-1.9006,29.48,4.1427,1.5743,1.124,0.05246,22.94,59.47,0
B0007,479,3.5542,-2.0127,28.21,4.1182,1.5559,1.1212,0.05232,23.07,59.32,0
B0007,480,3.5281,-1.9024,25.23,4.1761,1.5251,1.1148,0.05399,20.9,58.99,0
B0007,481,3.566,-2.2038,30.19,4.1758,1.5543,1.1156,0.05263,22.1,59.02,0
B0007,482,3.5938,-2.1056,26.47,4.1366,1.4142,1.1046,0.05305,23.59,58.44,0
B0007,483,3.5633,-1.9836,28.34,4.1483,1.4739,1.1101,0.05315,22.14,58.74,0
B0007,484,3.5463,-1.967,24.68,4.153,1.4544,1.0991,0.05521,23.11,58.15,0
B0007,485,3.5259,-2.0912,22.77,4.1371,1.5612,1.0942,0.05388,22.66,57.9,0
B0007,486,3.536,-1.9741,24.2,4.1251,1.4808,1.0928,0.05508,20.72,57.82,0
B0007,487,3.563,-2.0624,21.38,4.1481,1.5423,1.0854,0.05686,21.41,57.43,0
B0007,488,3.5751,-2.0277,29.37,4.1464,1.5268,1.0866,0.05506,21.61,57.49,0
B0007,489,3.5585,-1.8975,26.47,4.1453,1.4569,1.0777,0.0565,21.65,57.02,0
B0007,490,3.569,-1.9091,24.7,4.1543,1.4707,1.0795,0.05732,22.43,57.11,0
B0007,491,3.5669,-2.0997,26.71,4.1723,1.5647,1.0797,0.05693,21.89,57.13,0
B0007,492,3.5625,-2.1057,26.26,4.1463,1.4612,1.0648,0.05614,18.52,56.34,0
B0007,493,3.5389,-2.0411,26.85,4.1533,1.5062,1.0641,0.05705,20.12,56.3,0
B0007,494,3.5553,-2.0027,27.67,4.1615,1.4609,1.0635,0.05538,19.22,56.27,0
B0007,495,3.5345,-2.0658,25.36,4.1588,1.4843,1.0544,0.05614,21.56,55.79,0
B0007,496,3.5515,-1.8959,24.42,4.1412,1.4977,1.0555,0.05657,21.6,55.85,0
B0007,497,3.5575,-1.9653,26.92,4.1517,1.4609,1.052,0.05967,21.62,55.66,0
B0007,498,3.5842,-1.9594,26.82,4.1584,1.452,1.051,0.05688,20.35,55.61,0
B0007,499,3.5241,-2.1267,25.71,4.1332,1.5143,1.0374,0.05712,21.96,54.89,0
B0007,500,3.5596,-1.8833,28.77,4.169,1.4578,1.0314,0.05715,21.98,54.57,0
B0007,501,3.5793,-2.282,24.78,4.1714,1.4595,1.031,0.05901,19.99,54.55,0
B0007,502,3.5646,-1.9166,24.03,4.139,1.453,1.0232,0.05885,19.76,54.14,0
B0007,503,3.5658,-1.9066,25.95,4.1526,1.4961,1.0279,0.06005,21.21,54.38,0
B0007,504,3.5606,-2.0432,24.25,4.1592,1.5472,1.014,0.05989,22.98,53.65,0
B0007,505,3.5745,-1.8727,25.95,4.1413,1.5753,1.0298,0.0581,22.87,54.49,0
B0007,506,3.5265,-2.0063,23.89,4.1566,1.4637,1.0199,0.05892,21.72,53.96,0
B0007,507,3.5202,-1.9938,24.48,4.1517,1.6075,1.0085,0.06135,20.41,53.36,0
B0007,508,3.5475,-1.966,27.86,4.1272,1.4498,1.0093,0.06004,22.01,53.4,0
B0007,509,3.5041,-1.6813,24.36,4.156,1.5542,0.991,0.06169,20.66,52.43,0
B0007,510,3.5716,-1.8656,23.71,4.1325,1.4639,1.0105,0.0606,20.33,53.47,0
B0007,511,3.5711,-1.9299,26.61,4.163,1.4565,0.9888,0.06004,18.94,52.32,0
B0007,512,3.5377,-2.0913,23.22,4.1387,1.4628,0.9874,0.06096,21.18,52.24,0
B0007,513,3.5387,-1.9856,23.71,4.1463,1.4974,0.9734,0.06055,20.43,51.5,0
B0007,514,3.5444,-2.0813,25.56,4.1692,1.529,0.9826,0.06121,21.15,51.99,0
B0007,515,3.5465,-1.9178,26.04,4.1559,1.5335,0.9695,0.06223,18.74,51.3,0
B0007,516,3.5477,-1.986,26.42,4.1322,1.4528,0.9722,0.0628,21.21,51.44,0
B0007,517,3.5561,-2.1125,23.41,4.1331,1.4505,0.9645,0.06095,18.6,51.03,0
B0007,518,3.5411,-1.9919,25.38,4.1392,1.4542,0.9573,0.06278,22.11,50.65,0
B0007,519,3.5632,-2.0849,23.73,4.154,1.4944,0.9547,0.06247,21.54,50.52,0
B0007,520,3.5529,-1.9849,23.48,4.1534,1.4895,0.9565,0.06266,20.73,50.61,0
B0007,521,3.5316,-2.0859,26.14,4.1353,1.4525,0.9438,0.0637,21.57,49.94,0
B0007,522,3.5701,-1.9973,23.47,4.1303,1.5135,0.9427,0.06327,20.03,49.88,0
B0007,523,3.5159,-1.925,24.66,4.1519,1.6131,0.9465,0.06546,21.07,50.08,0
B0007,524,3.541,-2.0053,24.44,4.1449,1.4748,0.9534,0.06552,21.8,50.44,0
B0007,525,3.5618,-2.0391,22.55,4.1799,1.4783,0.9372,0.06577,18.0,49.59,0
B0007,526,3.5277,-1.9797,25.57,4.1479,1.528,0.9251,0.06435,20.55,48.95,0
B0007,527,3.5481,-1.9303,24.92,4.1745,1.4721,0.9241,0.06414,20.98,48.89,0
B0007,528,3.5525,-2.1107,21.06,4.1296,1.5334,0.9222,0.06544,20.81,48.79,0
B0007,529,3.5241,-1.9739,24.42,4.1235,1.4641,0.9159,0.06546,22.46,48.46,0
B0007,530,3.5396,-1.8682,22.81,4.1302,1.5916,0.9188,0.06526,19.89,48.61,0
B0007,531,3.5376,-1.9426,25.58,4.1647,1.5172,0.9107,0.06495,20.39,48.19,0
B0007,532,3.5294,-1.9942,21.74,4.1731,1.469,0.9105,0.06634,19.11,48.17,0
B0007,533,3.5861,-1.936,23.34,4.135,1.4706,0.8994,0.06623,22.54,47.59,0
B0007,534,3.5245,-1.9548,24.39,4.1397,1.4743,0.9045,0.06758,20.79,47.86,0
B0007,535,3.5596,-1.9246,23.9,4.129,1.5686,0.8918,0.06781,20.61,47.19,0
B0007,536,3.5313,-2.2024,24.94,4.1192,1.4366,0.8831,0.06851,21.0,46.72,0
B0007,537,3.5172,-2.1553,21.5,4.1571,1.4666,0.8967,0.0664,21.7,47.45,0
B0007,538,3.5407,-1.8995,26.23,4.1495,1.4719,0.8698,0.06832,21.42,46.02,0
B0007,539,3.5513,-2.1505,24.52,4.1463,1.4992,0.8718,0.06744,23.73,46.13,0
B0007,540,3.5564,-1.9598,25.76,4.125,1.4864,0.8682,0.06721,21.55,45.94,0
B0007,541,3.5689,-2.0352,25.01,4.1705,1.4254,0.8818,0.06826,20.65,46.65,0
B0007,542,3.5963,-2.0996,23.67,4.1382,1.48,0.8736,0.07001,20.56,46.22,0
B0007,543,3.5421,-1.965,21.75,4.1537,1.495,0.8676,0.06882,20.75,45.9,0
B0007,544,3.5235,-1.9799,22.82,4.1238,1.4686,0.853,0.07102,19.65,45.13,0
B0007,545,3.5456,-1.789,26.04,4.1426,1.5343,0.8644,0.07026,21.21,45.74,0
B0007,546,3.5309,-2.0625,25.73,4.1498,1.546,0.8485,0.06957,21.97,44.9,0
B0007,547,3.5544,-1.856,22.72,4.1502,1.4961,0.8477,0.07138,20.6,44.85,0
B0007,548,3.5097,-1.9648,19.42,4.1475,1.5115,0.839,0.07092,20.42,44.39,0
B0007,549,3.5827,-2.0661,23.33,4.1525,1.3919,0.8334,0.0698,22.76,44.1,0
B0007,550,3.5521,-1.9201,23.22,4.128,1.4789,0.828,0.07285,19.84,43.81,0
B0007,551,3.501,-1.9434,23.28,4.1479,1.5502,0.824,0.0715,19.22,43.6,0
B0007,552,3.5202,-1.9964,24.45,4.1465,1.4788,0.8244,0.07152,20.16,43.62,0
B0007,553,3.5504,-1.9734,24.98,4.1482,1.4631,0.8188,0.0709,19.79,43.32,0
B0007,554,3.5573,-2.0597,25.16,4.1457,1.6139,0.8123,0.07319,21.74,42.98,0
B0007,555,3.5081,-2.0826,24.36,4.1254,1.591,0.8167,0.07279,21.02,43.21,0
B0007,556,3.5475,-1.9241,21.0,4.1246,1.5234,0.7871,0.07315,21.19,41.64,0
B0007,557,3.494,-2.0224,23.21,4.1111,1.5569,0.8025,0.07227,22.59,42.46,0
B0007,558,3.5308,-2.008,27.19,4.1565,1.3887,0.7994,0.07387,20.77,42.3,0
B0007,559,3.5545,-1.972,24.32,4.1565,1.4606,0.7976,0.07421,22.26,42.2,0
B0007,560,3.521,-1.9735,24.33,4.1567,1.4765,0.7864,0.07288,23.03,41.61,0
B0007,561,3.5016,-2.1429,24.34,4.1485,1.4882,0.7837,0.07239,21.09,41.46,0
B0007,562,3.5343,-1.8714,24.45,4.1118,1.4755,0.7838,0.07464,22.31,41.47,0
B0007,563,3.519,-1.9879,20.28,4.1283,1.3725,0.7824,0.07275,21.36,41.39,0
B0007,564,3.5434,-2.0203,23.52,4.1462,1.5193,0.7679,0.07473,22.56,40.63,0
B0007,565,3.5128,-1.9569,23.86,4.1455,1.5272,0.7668,0.07438,20.09,40.57,0
B0007,566,3.5147,-1.9763,25.87,4.1401,1.5801,0.7705,0.07631,20.05,40.77,0
B0007,567,3.4895,-1.9233,24.05,4.1488,1.4606,0.7446,0.07495,21.33,39.4,0
B0007,568,3.533,-1.9462,21.55,4.1434,1.4565,0.7485,0.07671,20.87,39.6,0
B0007,569,3.5261,-1.9282,24.7,4.1449,1.366,0.7564,0.07534,21.27,40.02,0
B0007,570,3.5052,-1.8649,22.89,4.1334,1.4853,0.7499,0.07711,21.6,39.68,0
B0007,571,3.5326,-1.9116,22.31,4.1576,1.5451,0.7424,0.07843,22.58,39.28,0
B0007,572,3.5489,-2.016,22.92,4.1363,1.4694,0.7325,0.07556,21.49,38.76,0
B0007,573,3.5238,-2.1123,25.03,4.1227,1.6072,0.7258,0.07717,21.1,38.4,0
B0007,574,3.5332,-1.8332,26.15,4.131,1.4872,0.7231,0.07989,21.61,38.26,0
B0007,575,3.533,-2.0238,25.04,4.1373,1.5073,0.7309,0.07746,21.23,38.67,0
B0007,576,3.5031,-2.0473,25.31,4.1573,1.4318,0.7142,0.07771,21.1,37.79,0
B0007,577,3.568,-2.1737,25.12,4.1417,1.5144,0.714,0.0787,20.46,37.78,0
B0007,578,3.5172,-1.9662,24.61,4.1394,1.401,0.7048,0.07821,22.18,37.29,0
B0007,579,3.5394,-1.9851,25.56,4.1234,1.5347,0.7095,0.07671,21.58,37.54,0
B0007,580,3.5414,-2.1515,20.94,4.1538,1.5362,0.6973,0.07981,23.15,36.89,0
B0007,581,3.5229,-1.9547,24.79,4.1321,1.568,0.6954,0.07693,20.78,36.8,0
B0007,582,3.5375,-2.0498,23.11,4.1403,1.449,0.6821,0.07877,21.72,36.09,0
B0007,583,3.53,-1.731,26.48,4.1639,1.508,0.6781,0.08065,24.12,35.88,0
B0007,584,3.4964,-2.0569,24.57,4.1492,1.5282,0.6829,0.07935,21.4,36.13,0
B0007,585,3.5179,-2.0435,24.89,4.1171,1.5221,0.671,0.07927,22.15,35.5,0
B0007,586,3.5119,-2.0875,22.65,4.1149,1.4567,0.6861,0.08109,21.21,36.3,0
B0007,587,3.5147,-1.8722,26.49,4.1403,1.3804,0.6581,0.07962,21.11,34.82,0
B0007,588,3.4975,-2.0373,25.97,4.123,1.5173,0.6609,0.07951,24.05,34.97,0
B0007,589,3.5458,-2.0725,25.92,4.1508,1.4924,0.6611,0.08126,22.71,34.98,0
B0007,590,3.555,-1.9293,23.93,4.1416,1.4717,0.6546,0.08106,22.72,34.63,0
B0007,591,3.5423,-2.138,24.05,4.1434,1.5382,0.646,0.08025,20.93,34.18,0
B0007,592,3.5478,-1.9375,25.61,4.1302,1.4978,0.6424,0.08239,23.03,33.99,0
B0007,593,3.5152,-1.8219,24.3,4.1668,1.434,0.6378,0.08248,23.87,33.75,0
B0007,594,3.5091,-1.9433,26.06,4.1832,1.4034,0.6374,0.08191,23.9,33.73,0
B0007,595,3.5059,-1.9362,22.23,4.1363,1.4436,0.6457,0.08223,23.46,34.17,0
B0007,596,3.5341,-1.913,24.81,4.1457,1.6197,0.6307,0.08325,21.7,33.37,0
B0007,597,3.5254,-1.829,28.3,4.1418,1.5361,0.6326,0.08423,23.19,33.47,0
B0007,598,3.5191,-1.879,26.33,4.1363,1.5094,0.6243,0.08301,23.58,33.03,0
B0007,599,3.5462,-1.956,25.98,4.1276,1.4909,0.6233,0.0842,21.16,32.98,0
B0007,600,3.5281,-1.9096,28.78,4.1237,1.4876,0.5967,0.08437,21.88,31.57,0
B0007,601,3.5029,-2.0886,22.36,4.1229,1.5584,0.6065,0.08494,23.93,32.09,0
B0007,602,3.5058,-1.9224,24.71,4.1459,1.4755,0.6112,0.08436,23.96,32.34,0
B0007,603,3.5327,-2.1006,25.4,4.1319,1.5288,0.5961,0.08366,21.58,31.54,0
B0007,604,3.5396,-2.0367,27.35,4.1009,1.4826,0.6049,0.08437,23.96,32.01,0
B0007,605,3.5295,-2.3083,27.44,4.1462,1.597,0.5989,0.08543,23.3,31.69,0
B0007,606,3.5561,-1.9599,24.89,4.1388,1.5371,0.5834,0.08717,24.03,30.87,0
B0007,607,3.5506,-2.0644,27.75,4.1595,1.5623,0.5787,0.08512,22.66,30.62,0
B0007,608,3.5264,-1.8889,25.72,4.1448,1.4708,0.5714,0.08666,23.98,30.23,0
B0007,609,3.5005,-1.961,28.2,4.1169,1.5529,0.5691,0.08579,24.22,30.11,0
B0007,610,3.4908,-1.8876,24.9,4.1056,1.4844,0.5613,0.08648,23.06,29.7,0
B0007,611,3.509,-2.1084,26.33,4.1281,1.5055,0.5662,0.08815,23.47,29.96,0
B0007,612,3.5315,-1.8962,25.84,4.1294,1.5818,0.5511,0.08765,22.85,29.16,0
B0007,613,3.5526,-1.7894,28.22,4.1528,1.4479,0.5583,0.0859,25.19,29.54,0
B0007,614,3.5241,-1.9236,25.91,4.1385,1.5102,0.554,0.08683,23.46,29.31,0
B0007,615,3.5389,-1.921,26.69,4.1555,1.5219,0.5366,0.08891,22.7,28.39,0
B0007,616,3.5103,-1.983,27.57,4.1185,1.526,0.5503,0.08806,22.94,29.12,0
B0018,1,3.6931,-1.9063,24.93,4.2263,1.4638,1.85,0.02303,23.44,100.0,634
B0018,2,3.7201,-2.0656,24.87,4.1872,1.34,1.845,0.0215,23.22,99.73,633
B0018,3,3.6774,-1.8317,24.18,4.1938,1.4753,1.85,0.02098,24.6,100.0,632
B0018,4,3.6987,-2.0996,24.35,4.1872,1.5019,1.8421,0.02206,23.31,99.57,631
B0018,5,3.7152,-2.1346,24.21,4.2023,1.4932,1.85,0.02089,23.43,100.0,630
B0018,6,3.7181,-1.9048,22.45,4.1913,1.599,1.8406,0.02202,23.38,99.49,629
B0018,7,3.7071,-2.0592,24.7,4.2029,1.5287,1.8393,0.02207,23.86,99.42,628
B0018,8,3.6897,-2.0007,23.65,4.2158,1.5265,1.8464,0.01994,22.84,99.81,627
B0018,9,3.7152,-2.0322,22.56,4.1612,1.4178,1.843,0.02298,23.16,99.62,626
B0018,10,3.6836,-2.1313,25.2,4.2064,1.4818,1.8435,0.02232,24.23,99.65,625
B0018,11,3.7317,-2.0077,23.79,4.192,1.4757,1.8421,0.02374,23.73,99.57,624
B0018,12,3.6947,-1.8735,25.11,4.2057,1.4607,1.834,0.02282,23.38,99.13,623
B0018,13,3.6653,-1.8997,26.1,4.1853,1.46,1.8481,0.02339,22.14,99.9,622
B0018,14,3.6719,-1.9768,23.47,4.2165,1.4096,1.8433,0.0239,25.08,99.64,621
B0018,15,3.6964,-1.8888,25.09,4.2122,1.4362,1.845,0.02262,22.96,99.73,620
B0018,16,3.698,-2.106,22.3,4.2069,1.5437,1.8337,0.02281,24.64,99.12,619
B0018,17,3.7343,-2.0325,27.37,4.2102,1.4929,1.8381,0.02128,23.87,99.36,618
B0018,18,3.6738,-1.9604,23.09,4.187,1.4747,1.8361,0.02415,22.44,99.25,617
B0018,19,3.6951,-2.013,24.41,4.1888,1.4997,1.8404,0.02281,25.03,99.48,616
B0018,20,3.6728,-2.0247,27.24,4.2093,1.5584,1.8397,0.022,24.07,99.44,615
B0018,21,3.6838,-2.1201,24.94,4.1864,1.5002,1.8335,0.0238,25.19,99.11,614
B0018,22,3.7271,-2.2081,23.54,4.2195,1.527,1.8232,0.02093,23.71,98.55,613
B0018,23,3.6704,-1.9182,26.46,4.1928,1.4577,1.8406,0.02273,24.63,99.49,612
B0018,24,3.7045,-1.9757,26.48,4.2051,1.4691,1.833,0.02412,22.2,99.08,611
B0018,25,3.7004,-1.9098,24.54,4.229,1.5177,1.8257,0.02282,23.5,98.68,610
B0018,26,3.6917,-2.0437,24.75,4.1868,1.5946,1.8305,0.0226,22.76,98.94,609
B0018,27,3.7023,-2.0713,24.93,4.1983,1.5715,1.819,0.02295,23.7,98.32,608
B0018,28,3.6684,-1.9993,25.31,4.213,1.5291,1.8324,0.0214,24.58,99.05,607
B0018,29,3.7244,-1.9146,22.83,4.2114,1.5076,1.8175,0.02418,23.54,98.24,606
B0018,30,3.7295,-2.0231,25.44,4.1921,1.5701,1.8236,0.02339,25.04,98.57,605
